fauteuils;entrees_2020;entrees_2019;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
332;7 309;668 994;LES AMIS DU CINEMA 2001-2002;89,3;50.632496;1.578876;287462;HAUTS DE FRANCE;62604;3750;62;62207;Neufchâtel-Hardelot;7249;06-autres communes et unités urbaines;2;28;760;-1;De 5 à 10 000 entrées;NON;;C;55;47;15;45,1;17,8;9,5;27,5;10;94,4
227;8 063;53 510;ASSOCIATION CINE POUR TOUS;69,2;49.730796;1.442643;287472;NORMANDIE;76462;4728;76;76203;Neufchâtel-en-Bray;5179;06-autres communes et unités urbaines;1;30;296;-0,8;De 5 à 10 000 entrées;E;;C;99;72;0;58,5;21,3;14,4;5,8;36;79,3
146;8 289;6 652;VILLE DE NEUILLY  PLAISANCE;16,9;48.87311;2.510505;288024;ILE-DE-FRANCE;93049;21165;93;851;Paris;10706072;02-Grande Couronne;1;27;597;0,2;De 5 à 10 000 entrées;C;JPPR;B;118;81;1;44;48,6;6;1,4;70;15,5
500;25 736;8 888;PARAFRANCE COMMUNICATION;35,4;48.885364;2.268222;288151;ILE-DE-FRANCE;92051;60910;92;851;Paris;10706072;02-Grande Couronne;2;31;1 339;1,9;De 20 à 30 000 entrées;NON;;B;75;47;19;55,6;24,6;11,9;7,9;38;37,7
100;12 666;3 540;AGENCE POUR DEVELOPPEMENT ACTIVITES TOURISTIQUES ET CULTURELLES;19,1;47.940501;2.182716;288291;CENTRE-VAL DE LOIRE;45142;3691;45;45202;Fay-aux-Loges;6432;06-autres communes et unités urbaines;1;26;511;2,6;De 10 à 20 000 entrées;E;JPPR;C;50;28;0;40,5;52;5,3;2,2;27;10,4
144;2 356;83 022;LE PRE BOURGES;29,9;45.38274;2.272379;288571;NOUVELLE AQUITAINE;19148;1689;19;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;30;202;-1;De 2 à 5 000 entrées;E;;R;138;95;0;54,8;36,1;4,3;4,8;61;19,4
134;4 077;11 168;ASSOCIATION RENCONTRES CULTURELLES;38,2;46.68787;0.246293;288922;NOUVELLE AQUITAINE;86177;5352;86;86115;Neuville-de-Poitou;5352;06-autres communes et unités urbaines;1;22;120;-0,6;De 2 à 5 000 entrées;E;;I;50;34;0;56,3;25,7;2,1;15,9;25;50,1
269;13 665;665 690;REX CINEMA;77,6;45.87473;4.841744;289344;AUVERGNE / RHONE-ALPES;69143;7376;69;758;Lyon;1639558;04-Unités urbaines de 100 000 hbts ou plus;2;30;992;-1;De 10 à 20 000 entrées;C;JP;B;84;61;20;61,7;15,2;13,6;9,5;36;73,8
1816;98 346;7 683;ETABLISSEMENTS IMBERDIS;4,4;46.989632;3.150328;289783;BOURGOGNE / FRANCHE-COMTE;58194;34228;58;58501;Nevers;58395;05-Unités urbaines de 20 000 à 100 000 hbts;10;30;7 993;11,8;De 80 à 100 000 entrées;D;RDJP;C;213;133;102;35,7;62,6;1,7;0;93;2,9
703;39 934;221 527;CINEMA RIALTO;50,2;43.696032;7.258586;290022;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;5;30;5 139;-0,8;De 30 à 40 000 entrées;A;RD;C;105;84;79;68,6;16,8;9;5,6;87;49,2
1108;36 562;37 138;CINEMA CASINO DES VARIETES;25,2;43.699902;7.26609;290032;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;7;30;6 979;0;De 30 à 40 000 entrées;NON;;C;100;82;76;57,1;34,8;3,5;4,6;23;26,5
1366;101 738;21 362;PATHE NICE;33,6;43.702059;7.266941;290044;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;7;31;6 566;3,8;De 100 à 150 000 entrées;NON;;C;123;94;81;55,2;34,8;6,5;3,4;59;32,5
149;1 878;358 583;ESPACE MAGNAN;27,2;43.692782;7.245773;290063;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;11;33;-1;Moins de 2000 entrées;NON;;C;12;3;0;46,4;50,5;2,8;0,3;11;23,4
154;27 523;870 703;DEPARTEMENT DES ALPES MARITIMES;37,2;43.700772;7.280789;290093;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;3;25;2 069;-1;De 20 à 30 000 entrées;A;RDJP;C;217;144;29;58,9;29,3;6,4;5,4;152;30,7
2816;223 424;215 346;EUROPALACES NICE BOULOGNE;34,4;43.671643;7.203332;290191;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;13;31;12 330;0;De 200 à 300 000 entrées;NON;;C;176;104;103;52,4;35,1;5,3;7,2;29;23,5
1537;188 260;35 862;PATHE NICE GARE DU SUD;19,9;43.709724;7.261413;290388;PROVENCE-ALPES-COTE D'AZUR;6088;342522;6;6701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;9;31;8 659;4,2;De 150 à 200 000 entrées;NON;;C;136;91;74;42,4;44,8;10,7;2,1;37;16,2
571;89 652;21 390;LE SEMAPHORE;84;43.833909;4.357425;290975;OCCITANIE;30189;150672;30;30601;Nîmes;184750;04-Unités urbaines de 100 000 hbts ou plus;6;31;5 700;3,2;De 80 à 100 000 entrées;B;RDJPPR;C;250;135;126;58,7;20,1;13,8;7,3;190;79,8
2928;173 839;568 862;FORUM KINEPOLIS;55,6;43.814338;4.367462;291014;OCCITANIE;30189;150672;30;30601;Nîmes;184750;04-Unités urbaines de 100 000 hbts ou plus;12;31;10 090;-0,7;De 150 à 200 000 entrées;NON;;C;231;110;110;54,4;18,8;20,4;6,4;36;58
1604;69 534;13 589;CAP  CINEMA NIMES;68,3;43.856426;4.403645;291027;OCCITANIE;30189;150672;30;30601;Nîmes;184750;04-Unités urbaines de 100 000 hbts ou plus;10;31;10 092;4,1;De 50 à 80 000 entrées;NON;;C;135;97;94;58,5;26,1;11,3;4,2;24;69,3
893;15 883;49 435;LE MOULIN DU ROC SCENE NATIONALE A NIORT;15,3;46.326112;-0.468239;291114;NOUVELLE AQUITAINE;79191;58952;79;79501;Niort;72991;05-Unités urbaines de 20 000 à 100 000 hbts;2;18;576;-0,7;De 10 à 20 000 entrées;D;RDJPPR;C;60;31;15;34,4;63;0;2,6;57;14
2021;133 081;31 795;HELLUCHA;26,7;46.337524;-0.481854;291144;NOUVELLE AQUITAINE;79191;58952;79;79501;Niort;72991;05-Unités urbaines de 20 000 à 100 000 hbts;12;31;12 135;3,2;De 100 à 150 000 entrées;NON;;C;177;127;123;53,4;42,7;3,2;0,6;41;22,1
296;4 583;5 433;CULTURE LOISIRS ANIMATION NOGARO;57,1;43.758956;-0.034329;291731;OCCITANIE;32296;1980;32;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;28;169;-0,2;De 2 à 5 000 entrées;E;JP;R;137;108;12;72,5;15,1;9,2;3,2;66;57
481;21 954;11 031;IMAGE A L'APPUI;21,7;48.322377;0.818153;291822;CENTRE-VAL DE LOIRE;28280;9956;28;28301;Nogent-le-Rotrou;11158;06-autres communes et unités urbaines;3;31;1 556;1;De 20 à 30 000 entrées;E;RDJPPR;C;129;86;41;56,6;39,7;2,4;1,4;65;13,1
815;75 389;15 161;UGC;21,9;48.838331;2.489437;291891;ILE-DE-FRANCE;94052;31550;94;851;Paris;10706072;02-Grande Couronne;6;31;5 317;4;De 50 à 80 000 entrées;C;RDJP;B;203;143;112;33,7;53,8;10,1;2,5;109;15,8
228;7 976;17 359;OFFICE DE GESTION D'EQUIPEMENTS CULTURELS DE NOGENT-SUR-SEINE;18,9;48.489946;3.505014;291964;GRAND EST;10268;5965;10;10202;Nogent-sur-Seine;5965;06-autres communes et unités urbaines;2;31;824;-0,5;De 5 à 10 000 entrées;E;JP;I;131;110;25;37;52,1;8,3;2,6;48;13,7
181;3 023;14 888;ASS EDUCA POPUL ARTS THEATRE NOIRETABL;48,7;45.8173155;3.7672235;292201;AUVERGNE / RHONE-ALPES;42159;1611;42;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;27;112;-0,8;De 2 à 5 000 entrées;NON;;R;43;30;0;72,4;9;17,1;1,4;13;67,4
500;18 130;4 128;CINEMAS MIMOSAS;25,9;47.004998;-2.240623;292231;PAYS DE LA LOIRE;85163;4666;85;85131;Noirmoutier-en-l'Île;4666;06-autres communes et unités urbaines;2;31;800;3,4;De 10 à 20 000 entrées;E;;I;116;92;39;53,4;37;7,7;1,9;44;26
386;22 615;42 324;LA FERME DU BUISSON;0;48.84468;2.624254;292341;ILE-DE-FRANCE;77337;15627;77;851;Paris;10706072;03-Petite couronne;2;30;1 484;-0,5;De 20 à 30 000 entrées;C;RDJPPR;B;148;96;13;94,2;0;5,8;0;103;0
1797;125 161;10 101;UGC SAS;37,1;48.840097;2.547002;292374;ILE-DE-FRANCE;93051;66213;93;851;Paris;10706072;02-Grande Couronne;10;31;8 979;11,4;De 100 à 150 000 entrées;NON;;B;194;99;99;68,5;23,6;4,4;3,5;79;48,5
416;47 265;35 411;COMMUNE DE NOISY LE GRAND;32,9;48.849023;2.552482;292377;ILE-DE-FRANCE;93051;66213;93;851;Paris;10706072;02-Grande Couronne;3;30;2 661;0,3;De 40 à 50 000 entrées;C;RDJPPR;B;164;81;43;58,1;29,1;6,2;6,7;116;28,7
169;7 997;675 803;VILLE DE NONTRON;32,5;45.523215;0.659963;292782;NOUVELLE AQUITAINE;24311;3121;24;24109;Nontron;3923;06-autres communes et unités urbaines;1;30;492;-1;De 5 à 10 000 entrées;E;JP;C;156;104;2;56,7;33,1;2,6;7,6;88;28
230;6 635;63 222;ASSOCIATION CINEMA PARADISO;35,3;47.441735;-1.502661;293121;PAYS DE LA LOIRE;44110;8539;44;44209;Nort-sur-Erdre;8539;06-autres communes et unités urbaines;1;30;201;-0,9;De 5 à 10 000 entrées;E;JP;I;101;76;0;49,5;34,8;4,5;11,2;44;32,5
657;10 827;8 162;ASSOCIATION GRAVENCHONNAISE POUR L'ANIMATION CULTURELLE;29,7;49.491272;0.575902;293392;NORMANDIE;76476;9743;76;76402;Lillebonne;21641;05-Unités urbaines de 20 000 à 100 000 hbts;3;29;1 114;0,3;De 10 à 20 000 entrées;NON;;C;105;83;20;54,7;39,6;2,8;2,9;42;26,9
400;1 907;410 627;PATRONAGE NOTRE DAME DE MONTS;11,1;46.829294;-2.137105;293531;PAYS DE LA LOIRE;85164;2029;85;85301;Saint-Jean-de-Monts;12838;06-autres communes et unités urbaines;1;19;218;-1;Moins de 2000 entrées;NON;;B;68;57;3;34,8;58,5;6,8;0;24;4,5
500;633;14 973;CINE-OFF;21,5;47.448213;0.694335;293630;CENTRE-VAL DE LOIRE;37172;4045;37;37701;Tours;353042;04-Unités urbaines de 100 000 hbts ou plus;1;7;9;-1;Moins de 2000 entrées;NON;;B;8;5;0;54,3;36,9;5,7;3;3;21,7
200;2 056;14 990;UNION POUR LA CULTURE POPULAIRE SOLOGNE;30,7;47.535458;2.042446;293801;CENTRE-VAL DE LOIRE;41161;2330;41;41104;Nouan-le-Fuzelier;2330;06-autres communes et unités urbaines;1;11;63;-0,9;De 2 à 5 000 entrées;NON;;I;5;2;0;62,1;30,6;5,4;1,8;1;28,8
161;1 647;55 119;LE CINOCHE;33,3;43.875599;4.9035;294314;PROVENCE-ALPES-COTE D'AZUR;13066;5761;13;754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;1;25;87;-1;Moins de 2000 entrées;NON;;B;83;49;0;43,2;43;9,9;3,8;39;24
643;39 288;44 760;NOUVEAU CINEMA LE PARADISIO;22,6;49.579959;3.008971;294861;HAUTS DE FRANCE;60471;13883;60;60304;Noyon;15867;06-autres communes et unités urbaines;4;31;3 314;-0,1;De 30 à 40 000 entrées;E;RDJP;C;163;125;81;54,7;37,6;4,3;3,5;66;21,3
210;9 307;91 739;CINEMA LE NOZEK;31,4;47.565293;-1.628355;294891;PAYS DE LA LOIRE;44113;4087;44;44110;Nozay;4087;06-autres communes et unités urbaines;1;31;288;-0,9;De 5 à 10 000 entrées;E;JP;I;139;114;1;46,7;46,7;2,9;3,6;65;18,1
252;2 760;306 363;MAISON DES JEUNES ET DE LA CULTURE DE NUITS SAINT GEORGES;44,2;47.135748;4.94934;295122;BOURGOGNE / FRANCHE-COMTE;21464;5552;21;21204;Nuits-Saint-Georges;6003;06-autres communes et unités urbaines;1;11;196;-1;De 2 à 5 000 entrées;E;JP;C;35;24;7;58,9;25,4;12,3;3,4;14;35,3
284;21 881;16 013;REGAIN;27,5;44.360368;5.13899;295254;AUVERGNE / RHONE-ALPES;26220;6690;26;26202;Nyons;6690;06-autres communes et unités urbaines;2;30;1 264;0,4;De 20 à 30 000 entrées;E;RDJPPR;I;238;184;16;55,1;36,4;6,5;2;146;23,8
173;5 067;217 845;ASSOCIATION CULTURELLE D'OBERNAI - ESPACE ATHIC;80,9;48.462351;7.479092;295493;GRAND EST;67348;10751;67;67303;Obernai;12211;06-autres communes et unités urbaines;1;29;307;-1;De 5 à 10 000 entrées;E;JPPR;C;126;84;1;57,4;9,2;11,1;22,3;73;83,5
198;4 940;3 689;VILLE D'OISSEL;79,8;49.339471;1.08919;296615;NORMANDIE;76484;11355;76;755;Rouen;467133;04-Unités urbaines de 100 000 hbts ou plus;1;20;142;0,3;De 2 à 5 000 entrées;C;;B;83;53;0;55,9;4,4;19,5;20,3;50;89,9
100;723;65 724;ASSOCIATION L'IMAGE BUISSONNIERE;34,5;44.807704;4.628561;296921;AUVERGNE / RHONE-ALPES;7167;970;7;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;22;39;-1;Moins de 2000 entrées;NON;;R;17;10;0;48;39,1;10,3;2,6;10;33,6
429;16 580;3 512;B ET R LAHADERNE;41,7;43.192296;-0.613402;297122;NOUVELLE AQUITAINE;64422;10818;64;64303;Oloron-Sainte-Marie;17065;06-autres communes et unités urbaines;3;31;1 896;3,7;De 10 à 20 000 entrées;E;RDJPPR;C;131;92;39;63,4;20,5;8,4;7,7;68;39,6
150;13 871;190 426;CENTRE DEPARTEMENTAL DE PROMOTION DU CINEMA;41,3;46.174778;6.496059;297601;AUVERGNE / RHONE-ALPES;74205;1260;74;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;31;350;-0,9;De 10 à 20 000 entrées;E;RDJPPR;R;153;86;0;77,9;15,1;2,3;4,7;91;44
283;15 081;770 211;CINE FORUM;36,3;44.137785;4.809487;297871;PROVENCE-ALPES-COTE D'AZUR;84087;29561;84;754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;3;22;1 724;-1;De 10 à 20 000 entrées;NON;;B;95;67;37;56,3;34,1;4,8;4,8;39;39,9
186;2 492;2 178;CERCLE DES LOISIRS CULTURELS DU VAL D ORBEY;29,1;48.125889;7.163437;297962;GRAND EST;68249;3576;68;68116;Orbey;3576;06-autres communes et unités urbaines;1;23;99;0,1;De 2 à 5 000 entrées;E;;I;62;46;0;62,5;30,4;5,2;1,8;21;22,3
244;5 600;28 062;CINE GUIL;28,7;44.708057;6.341919;298142;PROVENCE-ALPES-COTE D'AZUR;5096;715;5;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;2;20;730;-0,8;De 5 à 10 000 entrées;NON;;R;64;50;19;83,8;14,1;2,2;0;18;32,1
772;71 758;54 863;EDEN CARMES;41,2;47.901533;1.900955;298831;CENTRE-VAL DE LOIRE;45234;114644;45;45701;Orléans;278131;04-Unités urbaines de 100 000 hbts ou plus;4;31;4 420;0,3;De 50 à 80 000 entrées;A;RDJPPR;C;282;145;242;64,9;25;4;6,1;213;27,1
2309;184 953;59 497;MARTROI;35,8;47.89856839999999;1.9088173000000097;298834;CENTRE-VAL DE LOIRE;45234;114644;45;45701;Orléans;278131;04-Unités urbaines de 100 000 hbts ou plus;12;31;10 740;2,1;De 150 à 200 000 entrées;NON;;C;175;105;101;64,7;20,9;6,3;8,1;51;39,2
388;7 287;27 575;VILLE D'ORLY;12,5;48.742445;2.395558;298964;ILE-DE-FRANCE;94054;23272;94;851;Paris;10706072;02-Grande Couronne;1;29;275;-0,7;De 5 à 10 000 entrées;NON;;B;92;56;0;80,4;18,2;1,5;0;42;16,3
358;1 951;78 453;VILLE D'ORMESSON SUR MARNE;36,1;48.786098;2.544935;299122;ILE-DE-FRANCE;94055;10161;94;851;Paris;10706072;02-Grande Couronne;1;7;24;-1;Moins de 2000 entrées;NON;;B;12;0;0;67,6;24,5;5,2;2,6;8;35,7
153;6 372;38 609;VILLE D'ORNANS;79,9;47.106949;6.144394;299281;BOURGOGNE / FRANCHE-COMTE;25434;4357;25;25110;Ornans;4357;06-autres communes et unités urbaines;1;31;670;-0,8;De 5 à 10 000 entrées;NON;;I;89;76;7;72,1;5,8;9,8;12,4;32;82
255;6 429;8 151;CINEMAS G LAMIC;21,1;44.493107;6.556982;299451;PROVENCE-ALPES-COTE D'AZUR;5098;569;5;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;21;188;-0,2;De 5 à 10 000 entrées;NON;;R;68;57;28;39,4;52,4;6,1;2,1;13;13,6
186;2 581;7 550;LA JEANNE D'ARC;33,4;49.130553;2.511848;299511;HAUTS DE FRANCE;60482;3384;60;60204;Orry-la-Ville;6328;06-autres communes et unités urbaines;1;27;119;-0,7;De 2 à 5 000 entrées;NON;;C;34;20;0;55,4;35,4;6,3;2,9;16;23,7
339;24 630;27 846;ASSOCIATION MJC MAISON DES JEUNES ET DE LA CULTURE D' ORSAY;44,9;48.698781;2.189727;299572;ILE-DE-FRANCE;91471;16530;91;851;Paris;10706072;03-Petite couronne;3;31;2 007;-0,1;De 20 à 30 000 entrées;C;RDJPPR;B;181;106;33;78,4;14,4;5;2,2;129;38
299;13 303;22 314;ASSOCIATION AMICALE LAIQUE ORTHEZIENNE;31,9;43.487215;-0.777436;299685;NOUVELLE AQUITAINE;64430;10672;64;64301;Orthez;12917;06-autres communes et unités urbaines;2;28;657;-0,4;De 10 à 20 000 entrées;E;RDJPPR;C;142;88;4;62,6;28,2;3,4;5,8;84;37,5
255;3 560;4 009;SYNDICAT INTERCOMMUNAL POUR LA VALORISA DU PATRIMOINE CERDAN;48,6;42.4151068;1.9811399999999821;300171;OCCITANIE;66130;1328;66;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;28;143;-0,1;De 2 à 5 000 entrées;E;;R;87;71;0;74,8;14,2;8,6;2,4;32;50,8
352;17 956;22 585;ASSOCIATION CINEMA LE CABIEU;60,1;49.276964;-0.256313;300801;NORMANDIE;14488;9177;14;14206;Ouistreham;9177;06-autres communes et unités urbaines;1;30;611;-0,2;De 10 à 20 000 entrées;E;JPPR;I;123;95;14;58,3;21,1;11,7;8,8;58;64,2
164;6 493;23 493;COMMUNE D OYONNAX;54,5;46.255796;5.651795;301624;AUVERGNE / RHONE-ALPES;1283;22392;1;1401;Oyonnax;33118;05-Unités urbaines de 20 000 à 100 000 hbts;2;27;705;-0,7;De 5 à 10 000 entrées;D;RDJP;C;124;83;24;73,7;18;4,3;4;82;49,7
479;17 707;74 093;COMMUNE D OYONNAX;53,5;46.258908;5.655149;301633;AUVERGNE / RHONE-ALPES;1283;22392;1;1401;Oyonnax;33118;05-Unités urbaines de 20 000 à 100 000 hbts;3;30;1 372;-0,8;De 10 à 20 000 entrées;NON;;C;96;84;57;67;14;14,7;4,2;22;62,9
171;4 589;18 900;ASSOCIATION CINEMA VIDEO PIERRE BRASSEUR;19,9;48.762604;2.664715;301781;ILE-DE-FRANCE;77350;20137;77;851;Paris;10706072;03-Petite couronne;1;30;257;-0,8;De 2 à 5 000 entrées;NON;;B;68;53;0;59,7;34;4;2,2;21;21,1
196;11 133;3 428;ASSOCIATION LA PAIMPOLAISE;100;48.780228;-3.05216;302312;BRETAGNE;22162;7199;22;22303;Paimpol;17817;06-autres communes et unités urbaines;1;30;224;2,2;De 10 à 20 000 entrées;E;;C;112;86;6;0;0;0;100;60;100
234;10 313;17 723;GARLABAN SARL;88,1;47.347212;-3.157897;302453;BRETAGNE;56152;2579;56;56105;Le Palais;2579;06-autres communes et unités urbaines;1;27;432;-0,4;De 10 à 20 000 entrées;E;RDJPPR;I;148;93;20;56,6;10;18,3;15,1;78;91,6
545;53 858;27 321;NORD OUEST EXPLOITATION CINEMAS IDF;45,2;48.71031;2.243459;302485;ILE-DE-FRANCE;91477;33114;91;851;Paris;10706072;03-Petite couronne;4;31;3 004;1;De 50 à 80 000 entrées;C;RDJPPR;B;147;84;45;33,9;29,4;28,6;8,1;83;54,4
212;2 245;586 101;CINE PLAN;19,3;43.527952;3.931577;302596;OCCITANIE;34192;6173;34;34206;Palavas-les-Flots;6173;06-autres communes et unités urbaines;1;23;119;-1;De 2 à 5 000 entrées;NON;;I;32;19;0;44,4;46,7;5,9;3;15;14,3
275;7 583;66 673;TOILES DU TEMPS;47,3;43.116608;1.612993;302933;OCCITANIE;9225;15317;9;9401;Pamiers;26453;05-Unités urbaines de 20 000 à 100 000 hbts;2;31;880;-0,9;De 5 à 10 000 entrées;NON;;C;63;52;29;62,6;8,5;19,8;9,1;15;76,6
148;3 480;75 672;ASSOCIATION CINEMA PANISSIERES;79,6;45.792194;4.341577;303122;AUVERGNE / RHONE-ALPES;42165;2943;42;42101;Panissières;2943;06-autres communes et unités urbaines;1;20;126;-1;De 2 à 5 000 entrées;E;;I;63;49;0;56,5;19,8;15,5;8,3;26;80,4
457;35 802;22 157;VILLE DE PANTIN;76,8;48.89218;2.408907;303281;ILE-DE-FRANCE;93055;55180;93;851;Paris;10706072;02-Grande Couronne;3;29;1 565;0,6;De 30 à 40 000 entrées;C;RDJPPR;B;151;89;32;67,8;14,2;7,7;10,4;122;82,8
314;2 420;19 833;VILLE DE PARAY VIEILLE POSTE;60,2;48.712693;2.363281;303445;ILE-DE-FRANCE;91479;7437;91;851;Paris;10706072;03-Petite couronne;1;26;65;-0,9;De 2 à 5 000 entrées;NON;;B;50;40;0;65,2;17,9;10,6;6,2;18;64,5
513;15 576;21 078;PARAY-LE-MONIAL CULTURE;32,4;46.449057;4.116424;303475;BOURGOGNE / FRANCHE-COMTE;71342;9201;71;71205;Paray-le-Monial;9201;06-autres communes et unités urbaines;3;30;2 105;-0,3;De 10 à 20 000 entrées;NON;;I;135;100;44;53,6;35,3;9,8;1,3;60;31,3
0;1 908;231 578;L' ECRAN DES PINS;30,7;44.349894;-1.064305;303803;NOUVELLE AQUITAINE;40217;5933;40;40109;Parentis-en-Born;5933;06-autres communes et unités urbaines;1;17;42;-1;Moins de 2000 entrées;NON;;I;25;21;0;61,9;32,7;4,4;1;4;26,8
356;11 839;55 598;CINE GATINE;25,3;46.644644;-0.244668;304442;NOUVELLE AQUITAINE;79202;10381;79;79303;Parthenay;18221;06-autres communes et unités urbaines;2;31;812;-0,8;De 10 à 20 000 entrées;E;JPPR;C;145;96;12;62,3;30,6;5;2,1;69;20,3
412;44 080;479 833;ASSOCIATION CINE MA PASSION;21,8;43.301543;-0.372504;305014;NOUVELLE AQUITAINE;64445;77215;64;64601;Pau;197713;04-Unités urbaines de 100 000 hbts ou plus;2;31;1 783;-0,9;De 40 à 50 000 entrées;B;RDJPPR;C;176;86;54;66,3;19,3;1,5;12,8;147;20,8
1148;16 862;11 499;CINEMA SAINT LOUIS;48,6;43.295774;-0.370121;305031;NOUVELLE AQUITAINE;64445;77215;64;64601;Pau;197713;04-Unités urbaines de 100 000 hbts ou plus;7;22;3 536;0,5;De 10 à 20 000 entrées;NON;;C;114;97;75;60,7;25,2;11,1;3,1;66;48,9
2474;106 874;129 014;LUMONPAU;57,4;43.302981;-0.369831;305041;NOUVELLE AQUITAINE;64445;77215;64;64601;Pau;197713;04-Unités urbaines de 100 000 hbts ou plus;12;31;12 097;-0,2;De 100 à 150 000 entrées;NON;;C;145;102;99;64,1;22,7;6,6;6,7;23;54
283;4 373;14 348;VILLE DE PAUILLAC;38,8;45.201428;-0.746674;305101;NOUVELLE AQUITAINE;33314;4861;33;33201;Pauillac;4861;06-autres communes et unités urbaines;1;30;364;-0,7;De 2 à 5 000 entrées;E;JP;I;124;96;3;65,8;18,9;9,5;5,8;60;40,4
329;19 221;7 956;ESPACE DES ARTS;33,8;48.903037;2.507379;305402;ILE-DE-FRANCE;93057;23356;93;851;Paris;10706072;02-Grande Couronne;1;30;665;1,4;De 10 à 20 000 entrées;C;JP;B;131;104;2;66;18,2;4,2;11,6;66;33,3
360;15 805;37 556;BERNARD JACQUES ANDRE JEAN;23,2;45.371031;4.797096;305632;AUVERGNE / RHONE-ALPES;38298;6622;38;556;Vienne;94687;05-Unités urbaines de 20 000 à 100 000 hbts;3;30;1 329;-0,6;De 10 à 20 000 entrées;D;JP;B;110;84;25;70,7;23;2,5;3,7;37;22,1
164;9 252;1 140;COMMUNAUTE DE COMMUNES DU PILAT RHODANIEN;59,3;45.418565;4.675401;306243;AUVERGNE / RHONE-ALPES;42168;3757;42;42108;Pélussin;4660;06-autres communes et unités urbaines;1;30;359;7,1;De 5 à 10 000 entrées;E;JPPR;C;139;96;0;72,1;13;7,4;7,6;81;52,5
235;17 727;2 018;VILLE DE PENMARCH;16,7;47.799654;-4.356964;306414;BRETAGNE;29158;5457;29;29401;Penmarch;22807;05-Unités urbaines de 20 000 à 100 000 hbts;1;31;583;7,8;De 10 à 20 000 entrées;D;RDJPPR;C;209;151;8;57,8;42,2;0;0;163;11,5
3507;409 833;139 525;SOCIETE IMMOBILIERE DU PATHE PALACE;22,9;43.413496;5.356466;306521;PROVENCE-ALPES-COTE D'AZUR;13071;21387;13;759;Marseille - Aix-en-Provence;1585498;04-Unités urbaines de 100 000 hbts ou plus;16;31;14 297;1,9;De 300 à 450 000 entrées;NON;;B;200;113;111;85;15;0;0;36;30,2
251;5 556;15 458;TOURNEE FAMILIA;47,2;44.0967176;6.928323500000033;306601;PROVENCE-ALPES-COTE D'AZUR;6094;866;6;0;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;20;251;-0,6;De 5 à 10 000 entrées;NON;;R;67;59;5;63,8;25,3;7,5;3,4;20;46,7
1802;113 212;456 481;CAP  CINEMA;39,5;45.182579;0.718006;307135;NOUVELLE AQUITAINE;24322;29829;24;24501;Périgueux;74257;05-Unités urbaines de 20 000 à 100 000 hbts;10;31;10 237;-0,8;De 100 à 150 000 entrées;D;RDJPPR;C;281;175;106;69,5;22;4,2;4,3;155;28,5
384;4 097;67 055;COMMUNE DE PERONNE;19;49.930788;2.936858;307361;HAUTS DE FRANCE;80620;7652;80;80209;Péronne;9453;06-autres communes et unités urbaines;2;13;288;-0,9;De 2 à 5 000 entrées;NON;;C;55;37;5;68,3;24,7;6,8;0,2;13;16,4
